日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2010/3/30,'002230,科大讯飞,40.24,40.48,39,39.3,39.5,0.74,1.8734,6.1822,5239707,209884648.1,6468539760,3410555807
2010/3/29,'002230,科大讯飞,39.5,39.8,38.34,38.7,38.85,0.65,1.6731,5.2092,4415062,173360608.5,6349585500,3347836839
2010/3/26,'002230,科大讯飞,38.85,39.81,38.3,38.65,38.7,0.15,0.3876,2.4472,2074152,81126279.47,6245098650,3292745853
2010/3/25,'002230,科大讯飞,38.7,39.44,38.06,38.61,38.83,-0.13,-0.3348,4.4281,3753022,145057116.5,6220986300,3280032548
2010/3/24,'002230,科大讯飞,38.83,38.97,38,38.3,38.1,0.73,1.916,5.4318,4603763,177104492.3,6241883670,3291050745
2010/3/23,'002230,科大讯飞,38.1,39.05,36.5,36.5,36.8,1.3,3.5326,8.9557,7590395,287603107,6124536900,3229179330
2010/3/22,'002230,科大讯飞,36.8,37.08,35.86,36.35,36.6,0.2,0.5464,4.0812,3459000,126909835.7,5915563200,3118997358
2010/3/19,'002230,科大讯飞,36.6,36.98,36.35,36.8,36.71,-0.11,-0.2996,2.0781,1761274,64531328.77,5883413400,3102046286
2010/3/18,'002230,科大讯飞,36.71,36.99,36.08,36.89,36.4,0.31,0.8516,2.6657,2259332,82686519.42,5901095790,3111369376
2010/3/17,'002230,科大讯飞,36.4,36.62,35.32,35.98,35.74,0.66,1.8467,3.5653,3021795,109144014,5851263600,3085095213
2010/3/16,'002230,科大讯飞,35.74,35.95,35.08,35.23,35.16,0.58,1.6496,2.4118,2044089,72843248.92,5745169260,3029156674
2010/3/15,'002230,科大讯飞,35.16,35.2,34.01,34.6,34.6,0.56,1.6185,1.7685,1498912,52070220.77,5651934840,2979998563
2010/3/12,'002230,科大讯飞,34.6,35.26,34.24,34.24,34.23,0.37,1.0809,1.7965,1522638,53166857.97,5561915400,2932535560
2010/3/11,'002230,科大讯飞,34.23,34.33,33.87,33.98,33.94,0.29,0.8544,0.5405,458128,15607706.43,5502438270,2901176075
2010/3/10,'002230,科大讯飞,33.94,34.65,33.84,34.38,34.39,-0.45,-1.3085,0.9829,833034,28402224.24,5455821060,2876597020
2010/3/9,'002230,科大讯飞,34.39,34.6,34.01,34.6,34.49,-0.1,-0.2899,0.8545,724248,24819896.73,5528158110,2914736934
2010/3/8,'002230,科大讯飞,34.49,34.7,34,34.2,34.2,0.29,0.848,0.6587,558293,19213933.67,5544233010,2923212470
2010/3/5,'002230,科大讯飞,34.2,34.59,33.62,34.02,34.2,0,0,1.8653,1580960,54023895.1,5497615800,2898633415
2010/3/4,'002230,科大讯飞,34.2,36.41,34,36.4,36.07,-1.87,-5.1844,1.9665,1666749,58657116.86,5497615800,2898633415
2010/3/3,'002230,科大讯飞,36.07,36.85,35.4,35.4,35.5,0.57,1.6056,1.6133,1367356,49455952.87,5798216430,3057125943
2010/3/2,'002230,科大讯飞,35.5,35.92,35.15,35.9,36.02,-0.52,-1.4436,1.6576,1404876,49757841.65,5706589500,3008815387
2010/3/1,'002230,科大讯飞,36.02,36.4,35.72,35.97,36.04,-0.02,-0.0555,1.023,867015,31327908.05,5790178980,3052888175
2010/2/26,'002230,科大讯飞,36.04,36.58,35.6,36.22,36.6,-0.56,-1.5301,1.3225,1120847,40300899.66,5793393960,3054583283
2010/2/25,'002230,科大讯飞,36.6,36.7,34.8,35.48,35.23,1.37,3.8887,1.762,1493408,53100593.28,5883413400,3102046286
2010/2/24,'002230,科大讯飞,35.23,35.25,34.5,34.76,34.83,0.4,1.1484,0.9746,826020,28993155.62,5663187270,2985931438
2010/2/23,'002230,科大讯飞,34.83,35,34.1,34.1,34.22,0.61,1.7826,0.6386,541253,18696221.28,5598887670,2952029293
2010/2/22,'002230,科大讯飞,34.22,35,33.53,33.9,33.88,0.34,1.0035,0.7186,609020,21019502.64,5500830780,2900328522
2010/2/12,'002230,科大讯飞,33.88,33.94,33.48,33.94,33.66,0.22,0.6536,0.538,455955,15386491.35,5446176120,2871511698
2010/2/11,'002230,科大讯飞,33.66,33.95,33.56,33.88,33.85,-0.19,-0.5613,0.4714,399525,13479953.01,5410811340,2852865519
2010/2/10,'002230,科大讯飞,33.85,33.88,33.29,33.8,33.33,0.52,1.5602,0.6027,510837,17125227.79,5441353650,2868969038
2010/2/9,'002230,科大讯飞,33.33,33.6,32.51,32.98,32.98,0.35,1.0612,0.7261,615436,20439633.8,5357764170,2824896249
2010/2/8,'002230,科大讯飞,32.98,33.88,32.85,33.88,33.9,-0.92,-2.7139,1.8182,1541031,51250957.16,5301502020,2795231872
2010/2/5,'002230,科大讯飞,33.9,36,33.33,35.8,36.35,-2.45,-6.74,3.2147,2724617,94720111.56,5449391100,2873206806
2010/2/4,'002230,科大讯飞,36.35,36.59,35.69,36.07,36.08,0.27,0.7483,1.3738,1164343,42292331.72,5843226150,3080857445
2010/2/3,'002230,科大讯飞,36.08,36.28,35.1,36,35.89,0.19,0.5294,1.034,876343,31219936.54,5799823920,3057973497
2010/2/2,'002230,科大讯飞,35.89,36.3,35.48,36,35.8,0.09,0.2514,1.0703,907169,32495481.08,5769281610,3041869978
2010/2/1,'002230,科大讯飞,35.8,36.9,35.3,36.7,36.9,-1.1,-2.981,1.4844,1258100,45147269.3,5754814200,3034241995
2010/1/29,'002230,科大讯飞,36.9,37.16,36.2,36.46,36.49,0.41,1.1236,1.468,1244232,45869198.12,5931638100,3127472895
2010/1/28,'002230,科大讯飞,36.49,37,35.81,36.02,36.12,0.37,1.0244,1.0164,861444,31462221.73,5865731010,3092723196
2010/1/27,'002230,科大讯飞,36.12,36.88,35.58,36.05,36.03,0.09,0.2498,1.2952,1097718,39776068.05,5806253880,3061363712
2010/1/26,'002230,科大讯飞,36.03,37.5,35.5,37.03,36.98,-0.95,-2.569,1.9284,1634404,59672734.16,5791786470,3053735729
2010/1/25,'002230,科大讯飞,36.98,38.44,36.9,37.9,38,-1.02,-2.6842,1.7378,1472906,55118190.43,5944498020,3134253324
2010/1/22,'002230,科大讯飞,38,39,37.87,38.5,38.66,-0.66,-1.7072,2.6045,2207411,84355926.01,6108462000,3220703794
2010/1/21,'002230,科大讯飞,38.66,39.68,38,39.02,39.2,-0.54,-1.3776,2.5436,2155812,83864284.04,6214556340,3276642334
2010/1/20,'002230,科大讯飞,39.2,41.99,38.5,41.5,41.31,-2.11,-5.1077,6.6074,5600140,229999337.9,6301360800,3322410230
2010/1/19,'002230,科大讯飞,41.31,41.8,39,40.35,39.93,1.38,3.456,4.8104,4077047,164531492.1,6640541190,3501244046
2010/1/18,'002230,科大讯飞,39.93,39.93,38.54,39.39,39.68,0.25,0.63,3.5174,2981213,116545693.7,6418707570,3384281645
2010/1/15,'002230,科大讯飞,39.68,40.75,39.42,40.61,40.37,-0.69,-1.7092,3.3708,2856900,113511679.1,6378520320,3363092804
2010/1/14,'002230,科大讯飞,40.37,41,39.56,40.2,40.15,0.22,0.5479,5.8861,4988770,202382407.4,6489437130,3421574004
2010/1/13,'002230,科大讯飞,40.15,41.35,37.02,37.02,38.39,1.76,4.5845,10.7222,9087670,363807029.4,6454072350,3402927824
2010/1/12,'002230,科大讯飞,38.39,38.9,38.01,38.45,38.5,-0.11,-0.2857,2.9398,2491635,95698434.22,6171154110,3253758386
2010/1/11,'002230,科大讯飞,38.5,38.8,37.15,37.15,37,1.5,4.0541,5.4248,4597832,175767815,6188836500,3263081476
2010/1/8,'002230,科大讯飞,37,37.1,35.44,35.62,35.83,1.17,3.2654,2.741,2323161,84500096.6,5947713000,3135948431
2010/1/7,'002230,科大讯飞,35.83,37.15,35.43,36.98,37.21,-1.38,-3.7087,2.9604,2509089,91367246.1,5759636670,3036784656
2010/1/6,'002230,科大讯飞,37.21,37.9,36.81,37.3,37.29,-0.08,-0.2145,2.9178,2473012,92235277.85,5981470290,3153747057
2010/1/5,'002230,科大讯飞,37.29,38.1,36.5,36.51,36.48,0.81,2.2204,4.3037,3647624,136620610.4,5994330210,3160527486
2010/1/4,'002230,科大讯飞,36.48,37.15,36.1,36.41,36.19,0.29,0.8013,2.264,1918863,70242361.24,5864123520,3091875642
2009/12/31,'002230,科大讯飞,36.19,36.8,35.92,36.1,35.99,0.2,0.5557,2.0101,1703700,61839402,5817506310,3067296587
2009/12/30,'002230,科大讯飞,35.99,37.21,35.7,36.49,36.7,-0.71,-1.9346,3.8011,3221596,117009358.8,5785356510,3050345514
2009/12/29,'002230,科大讯飞,36.7,37.15,35.02,35.14,35.14,1.56,4.4394,5.1932,4401525,159518467.5,5899488300,3110521822
2009/12/28,'002230,科大讯飞,35.14,35.85,34.98,35.08,34.98,0.16,0.4574,1.858,1574747,55642814.71,5648719860,2978303456
2009/12/25,'002230,科大讯飞,34.98,35.55,34.51,34.96,35.06,-0.08,-0.2282,2.2821,1934190,67705237.48,5623000020,2964742598
2009/12/24,'002230,科大讯飞,35.06,35.19,34.37,34.38,34.63,0.43,1.2417,2.8867,2446611,85170815.43,5635859940,2971523027
2009/12/23,'002230,科大讯飞,34.63,34.69,33.51,33.52,33.43,1.2,3.5896,2.5506,2161751,73948668.41,5566737870,2935078221
2009/12/22,'002230,科大讯飞,33.43,34.55,33.03,34.55,34.38,-0.95,-2.7632,2.5552,2165657,72734311.18,5373839070,2833371785
2009/12/21,'002230,科大讯飞,34.38,34.6,33.8,33.98,34,0.38,1.1176,1.476,1250997,42613007.17,5526550620,2913889380
2009/12/18,'002230,科大讯飞,34,35.4,33.7,35.4,35.54,-1.54,-4.3331,2.5265,2141308,73419751.98,5465466000,2881682342
2009/12/17,'002230,科大讯飞,35.54,36.77,35.3,35.7,35.7,-0.16,-0.4482,2.8306,2399110,86318314.37,5713019460,3012205601
2009/12/16,'002230,科大讯飞,35.7,36.99,35.62,36.45,36.71,-1.01,-2.7513,3.6618,3103604,112020755.2,5738739300,3025766459
2009/12/15,'002230,科大讯飞,36.71,38.54,36.45,37.87,38.13,-1.42,-3.7241,5.7119,4841158,180222811.7,5901095790,3111369376
2009/12/14,'002230,科大讯飞,38.13,40.78,38.01,38.8,38.79,-0.66,-1.7015,9.5134,8063138,318358674.8,6129359370,3231721991
2009/12/11,'002230,科大讯飞,38.79,39.8,35.8,36,36.19,2.6,7.1843,11.8862,10074202,388931944.1,6235453710,3287660531
2009/12/10,'002230,科大讯飞,36.19,36.5,34.9,35.3,35.16,1.03,2.9295,5.1276,4345951,155457282.8,5817506310,3067296587
2009/12/9,'002230,科大讯飞,35.16,35.69,34.19,34.3,34.61,0.55,1.5891,3.899,3304644,116633685.4,5651934840,2979998563
2009/12/8,'002230,科大讯飞,34.61,35.23,34.37,35.21,35.45,-0.84,-2.3695,2.2056,1869351,65041921.86,5563522890,2933383113
2009/12/7,'002230,科大讯飞,35.45,35.78,33.52,34,34.14,1.31,3.8371,4.3432,3681078,129187708.2,5698552050,3004577618
2009/12/4,'002230,科大讯飞,34.14,35.95,33.5,34.65,34.92,-0.78,-2.2337,3.5725,3027925,105358953.4,5487970860,2893548093
2009/12/3,'002230,科大讯飞,34.92,35.33,34.42,35.28,35.33,-0.41,-1.1605,2.4163,2047902,71239379.2,5613355080,2959657276
2009/12/2,'002230,科大讯飞,35.33,35.9,34.56,34.58,34.16,1.17,3.4251,4.416,3742836,132519245.4,5679262170,2994406975
2009/12/1,'002230,科大讯飞,34.16,34.32,33.61,34.1,34.1,0.06,0.176,1.9623,1663162,56658701,5491185840,2895243200
2009/11/30,'002230,科大讯飞,34.1,34.3,33.3,33.5,33.28,0.82,2.4639,1.5221,1290052,43570244.05,5481540900,2890157878
2009/11/27,'002230,科大讯飞,33.28,33.99,33,33.34,33.35,-0.07,-0.2099,2.064,1749344,58349224.05,5349726720,2820658481
2009/11/26,'002230,科大讯飞,33.35,34.5,33.2,34.48,34.58,-1.23,-3.557,3.7625,3188893,107670090.6,5360979150,2826591356
2009/11/25,'002230,科大讯飞,34.58,34.85,33.2,34.01,34.26,0.32,0.934,2.9177,2472887,84134077.61,5558700420,2930840453
2009/11/24,'002230,科大讯飞,34.26,36.8,33,36.72,36.49,-2.23,-6.1113,4.5392,3847195,136986915.5,5507260740,2903718736
2009/11/23,'002230,科大讯飞,36.49,36.8,35.24,35.35,35.44,1.05,2.9628,5.1401,4356522,158218436.6,5865731010,3092723196
2009/11/20,'002230,科大讯飞,35.44,35.72,35,35.44,35.43,0.01,0.0282,2.6842,2274971,80449198.15,5696944560,3003730065
2009/11/19,'002230,科大讯飞,35.43,35.8,34.8,35.7,35.7,-0.27,-0.7563,2.6647,2258488,79754825.56,5695337070,3002882511
2009/11/18,'002230,科大讯飞,35.7,36.2,35.05,35.28,35,0.7,2,4.0073,3396401,121171265.2,5738739300,3025766459
2009/11/17,'002230,科大讯飞,35,35.65,34.65,35.41,35.3,-0.3,-0.8499,2.0375,1726923,60218561.95,5626215000,2966437705
2009/11/16,'002230,科大讯飞,35.3,35.8,35.1,35.41,34.99,0.31,0.886,3.3764,2861707,101024263,5674439700,2991864314
2009/11/13,'002230,科大讯飞,34.99,35.29,33.71,34,33.69,1.3,3.8587,3.4064,2887074,99825142.84,5624607510,2965590151
2009/11/12,'002230,科大讯飞,33.69,34,33.46,33.62,33.61,0.08,0.238,1.7168,1455111,49039914.48,5415633810,2855408179
2009/11/11,'002230,科大讯飞,33.61,34.21,33.5,33.98,34,-0.39,-1.1471,1.7316,1467622,49524933.27,5402773890,2848627750
2009/11/10,'002230,科大讯飞,34,34.81,33.98,34.6,34.41,-0.41,-1.1915,2.2192,1880910,64447005.5,5465466000,2881682342
2009/11/9,'002230,科大讯飞,34.41,35.3,34.01,35.1,35.09,-0.68,-1.9379,2.7476,2328718,80754075.04,5531373090,2916432041
2009/11/6,'002230,科大讯飞,35.09,36.2,34.29,34.69,34.25,0.84,2.4526,3.4579,2930737,103702256.6,5640682410,2974065688
2009/11/5,'002230,科大讯飞,34.25,34.5,33.85,33.91,33.91,0.34,1.0027,1.3345,1131036,38648020.47,5505653250,2902871183
2009/11/4,'002230,科大讯飞,33.91,34.37,33.82,34.2,34.37,-0.46,-1.3384,1.7289,1465353,49863615.85,5450998590,2874054359
2009/11/3,'002230,科大讯飞,34.37,34.38,33.06,33.68,33.35,1.02,3.0585,2.2153,1877586,63710562.32,5524943130,2913041826
2009/11/2,'002230,科大讯飞,33.35,33.75,31.81,32.25,33.3,0.05,0.1502,1.5806,1339685,44081317.38,5360979150,2826591356
2009/10/30,'002230,科大讯飞,33.3,34.2,32.94,34,33.2,0.1,0.3012,1.8809,1594137,53389170.64,5352941700,2822353588
2009/10/29,'002230,科大讯飞,33.2,33.76,32.96,33.02,33.5,-0.3,-0.8955,1.029,872102,29043446.88,5336866800,2813878052
2009/10/28,'002230,科大讯飞,33.5,34.2,33.3,34.12,34.12,-0.62,-1.8171,1.3488,1143140,38470087.3,5385091500,2839304661
2009/10/27,'002230,科大讯飞,34.12,34.42,32.8,33.78,33.8,0.32,0.9467,2.398,2032417,68267663.61,5484755880,2891852986
2009/10/26,'002230,科大讯飞,33.8,34.7,33.33,34.7,34.88,-1.08,-3.0963,3.4972,2964065,100124403.7,5433316200,2864731269
2009/10/23,'002230,科大讯飞,34.88,35.6,34.73,35.1,35.1,-0.22,-0.6268,2.3907,2026237,71029255.22,5606925120,2956267061
2009/10/22,'002230,科大讯飞,35.1,35.95,34.71,35,35.38,-0.28,-0.7914,1.4847,1258392,44370408.58,5642289900,2974913241
2009/10/21,'002230,科大讯飞,35.38,36.48,35.3,36.3,36.29,-0.91,-2.5076,1.8181,1540954,55074652.21,5687299620,2998644743
2009/10/20,'002230,科大讯飞,36.29,36.6,35.75,36,35.74,0.55,1.5389,2.2201,1881628,68102459.53,5833581210,3075772123
2009/10/19,'002230,科大讯飞,35.74,35.99,34.89,34.99,35.2,0.54,1.5341,1.2017,1018482,36222825.3,5745169260,3029156674
2009/10/16,'002230,科大讯飞,35.2,36.13,34.7,35.65,35.63,-0.43,-1.2068,1.3867,1175323,41437355.77,5658364800,2983388778
2009/10/15,'002230,科大讯飞,35.63,36.42,35.2,35.2,35.42,0.21,0.5929,1.9439,1647528,59076763.95,5727486870,3019833584
2009/10/14,'002230,科大讯飞,35.42,36.35,34.86,35.18,35.19,0.23,0.6536,1.5094,1279269,45560482.76,5693729580,3002034957
2009/10/13,'002230,科大讯飞,35.19,35.21,33.71,34.25,34.97,0.22,0.6291,1.677,1421307,49158037.77,5656757310,2982541224
2009/10/12,'002230,科大讯飞,34.97,37.94,34.76,37.94,34.76,0.21,0.6041,3.9416,3340731,121094388.6,5621392530,2963895044
2009/10/9,'002230,科大讯飞,34.76,34.76,32.5,32.5,31.6,3.16,10,1.2757,1081209,37160178.74,5587635240,2946096418
2009/9/30,'002230,科大讯飞,31.6,32.4,31.51,31.87,31.25,0.35,1.12,0.8034,680932,21658297.85,5079668400,2678269471
2009/9/29,'002230,科大讯飞,31.25,33.18,31,32.4,32.45,-1.2,-3.698,1.3972,1184226,37656799.36,5023406250,2648605094
2009/9/28,'002230,科大讯飞,32.45,34.68,32.22,34,34.08,-1.63,-4.7829,1.8515,1569245,52318664.06,5216305050,2750311529
2009/9/25,'002230,科大讯飞,34.08,34.85,33.4,33.4,33.9,0.18,0.531,1.0543,893607,30557709.78,5478325920,2888462771
2009/9/24,'002230,科大讯飞,33.9,34.3,32.8,33.08,33.1,0.8,2.4169,1.3819,1171268,39374329.19,5449391100,2873206806
2009/9/23,'002230,科大讯飞,33.1,34.8,33,34.8,34.5,-1.4,-4.058,1.5181,1286688,43462652.38,5320791900,2805402515
2009/9/22,'002230,科大讯飞,34.5,35.95,34.47,35.71,35.56,-1.06,-2.9809,1.3732,1163892,40834437.49,5545840500,2924060024
2009/9/21,'002230,科大讯飞,35.56,35.69,34.35,35.3,35.88,-0.32,-0.8919,1.6821,1425671,49879338.42,5716234440,3013900708
2009/9/18,'002230,科大讯飞,35.88,37.96,35.16,37.6,37.55,-1.67,-4.4474,2.2615,1916761,70521511.78,5767674120,3041022424
2009/9/17,'002230,科大讯飞,37.55,38.57,36.93,36.93,36.93,0.62,1.6789,2.7346,2317714,87367542,6036124950,3182563881
2009/9/16,'002230,科大讯飞,36.93,37.9,36.5,37.61,37.99,-1.06,-2.7902,2.7573,2336942,86781287.07,5936460570,3130015556
2009/9/15,'002230,科大讯飞,37.99,38.3,34.88,34.88,34.85,3.14,9.01,4.6465,3938135,146181010,6106854510,3219856240
2009/9/14,'002230,科大讯飞,34.85,35.29,34.3,34.7,34.6,0.25,0.7225,1.6606,1407419,48774721.39,5602102650,2953724401
2009/9/11,'002230,科大讯飞,34.6,35.4,34,34.3,34.52,0.08,0.2317,1.6028,1358446,47307379.23,5561915400,2932535560
2009/9/10,'002230,科大讯飞,34.52,36,34.42,35.61,35.7,-1.18,-3.3053,2.2997,1949110,68220169.28,5549055480,2925755131
2009/9/9,'002230,科大讯飞,35.7,36.3,34.35,34.42,34.7,1,2.8818,3.4187,2897546,103470249.6,5738739300,3025766459
2009/9/8,'002230,科大讯飞,34.7,35.34,33.81,34.65,34.68,0.02,0.0577,2.0957,1776199,61492856.49,5577990300,2941011096
2009/9/7,'002230,科大讯飞,34.68,34.68,32.7,32.7,32.58,2.1,6.4457,2.8065,2378682,80936119.77,5574775320,2939315989
2009/9/4,'002230,科大讯飞,32.58,33,32.3,32.5,32.5,0.08,0.2462,1.5129,1282240,41797382.88,5237202420,2761329727
2009/9/3,'002230,科大讯飞,32.5,33.19,30.23,30.23,30.53,1.97,6.4527,2.2973,1947096,62577880.26,5224342500,2754549298
2009/9/2,'002230,科大讯飞,30.53,31.2,30.1,30.67,30.67,-0.14,-0.4565,1.1583,981710,30043243.82,4907666970,2587581232
2009/9/1,'002230,科大讯飞,30.67,31.49,30.03,30.24,30.29,0.38,1.2545,1.7829,1511074,46861473.25,4930171830,2599446983
2009/8/31,'002230,科大讯飞,30.29,32.25,30.03,31.55,32.26,-1.97,-6.1066,1.9107,1619425,50299555.8,4869087210,2567239945
2009/8/28,'002230,科大讯飞,32.26,34.5,32.1,33.51,33.76,-1.5,-4.4431,1.6917,1433845,47023257.5,5185762740,2734208010
2009/8/27,'002230,科大讯飞,33.76,35.05,33.48,34.3,34.59,-0.83,-2.3995,2.1167,1793988,61094840.41,5426886240,2861341055
2009/8/26,'002230,科大讯飞,34.59,35.58,32.59,33,33.25,1.34,4.0301,2.9261,2480040,85940969.21,5560307910,2931688006
2009/8/25,'002230,科大讯飞,33.25,34.49,32.68,34.49,34.72,-1.47,-4.2339,3.2872,2786065,92978916.15,5344904250,2818115820
2009/8/24,'002230,科大讯飞,34.72,36.2,34.5,35.5,34.65,0.07,0.202,6.371,5399736,190718688.2,5581205280,2942706203
2009/8/21,'002230,科大讯飞,34.65,34.65,31.15,31.15,31.5,3.15,10,6.7485,5719714,193235850.5,5569952850,2936773328
2009/8/20,'002230,科大讯飞,31.5,31.56,30.3,30.3,30.6,0.9,2.9412,2.5659,2174728,67785766.89,5063593500,2669793935
2009/8/19,'002230,科大讯飞,30.6,32.6,30.08,31.82,31.85,-1.25,-3.9246,2.6795,2271055,71363398.6,4918919400,2593514108
2009/8/18,'002230,科大讯飞,31.85,32.64,30.22,32.6,33.58,-1.73,-5.1519,3.3125,2807554,88168218.13,5119855650,2699458312
2009/8/17,'002230,科大讯飞,33.58,37.7,33.58,37.7,37.31,-3.73,-9.9973,3.1551,2674085,92892431.94,5397951420,2846085090
2009/8/14,'002230,科大讯飞,37.31,39.4,37.2,37.9,37.56,-0.25,-0.6656,2.1779,1845912,70392056.8,5997545190,3162222594
2009/8/13,'002230,科大讯飞,37.56,37.92,36.5,37.3,37.3,0.26,0.6971,1.3569,1150049,43118397.67,6037732440,3183411434
2009/8/12,'002230,科大讯飞,37.3,39.28,36.56,38.8,38.83,-1.53,-3.9403,2.245,1902780,72259178.56,5995937700,3161375040
2009/8/11,'002230,科大讯飞,38.83,40.5,38.5,40.1,40.8,-1.97,-4.8284,2.7216,2306714,90571253.77,6241883670,3291050745
2009/8/10,'002230,科大讯飞,40.8,42,39.8,41.2,41.1,-0.3,-0.7299,2.6915,2281162,93392175.09,6558559200,3458018810
2009/8/7,'002230,科大讯飞,41.1,41.99,38.12,38.6,38.88,2.22,5.7099,5.4361,4607349,187298202.2,6606783900,3483445419
2009/8/6,'002230,科大讯飞,38.88,39.99,38.08,39.33,39.66,-0.78,-1.9667,1.8906,1602389,62416284.5,6249921120,3295288513
2009/8/5,'002230,科大讯飞,39.66,40,38.3,38.5,38.8,0.86,2.2165,2.1067,1785532,69716513.09,6375305340,3361397697
2009/8/4,'002230,科大讯飞,38.8,40.5,38.5,38.8,38.8,0,0,2.9613,2509846,98720665.62,6237061200,3288508084
2009/8/3,'002230,科大讯飞,38.8,40.49,38.53,39,39.31,-0.51,-1.2974,3.1909,2704458,106145978.4,6237061200,3288508084
2009/7/31,'002230,科大讯飞,39.31,40.65,38.06,39,39,0.31,0.7949,4.5481,3854795,151333251.6,6319043190,3331733320
2009/7/30,'002230,科大讯飞,39,41.6,37.86,40.04,40.01,-1.01,-2.5244,6.6194,5610280,221397885,6269211000,3305459157
2009/7/29,'002230,科大讯飞,40.01,40.8,37,37.5,37.09,2.92,7.8727,9.7844,8292772,324250149,6431567490,3391062074
2009/7/28,'002230,科大讯飞,37.09,37.09,33.4,33.72,33.72,3.37,9.9941,7.2791,6169464,219558849.3,5962180410,3143576414
2009/7/27,'002230,科大讯飞,33.72,35.2,33.62,34.1,34.4,-0.68,-1.9767,4.6518,3942654,134241843.6,5420456280,2857950840
2009/7/24,'002230,科大讯飞,34.4,35.35,33.04,35.33,35.51,-1.11,-3.1259,7.9606,6747034,229062879.4,5529765600,2915584487
2009/7/23,'002230,科大讯飞,35.51,36.9,33.68,35,35.59,-0.08,-0.2248,9.4903,8043535,288021288.4,5708196990,3009662940
2009/7/22,'002230,科大讯飞,0,0,0,0,35.59,None,None,0,0,0,5721056910,3016443369
2009/7/21,'002230,科大讯飞,0,0,0,0,35.59,None,None,0,0,0,5721056910,3016443369
2009/7/20,'002230,科大讯飞,0,0,0,0,35.59,None,None,0,0,0,5721056910,3016443369
2009/7/17,'002230,科大讯飞,35.59,35.59,32,32.49,32.35,3.24,10.0155,10.4868,8888141,306416696.3,5721056910,3016443369
2009/7/16,'002230,科大讯飞,32.35,32.35,28.7,29.25,29.45,2.9,9.8472,8.8816,7527655,232675725.7,5200230150,2741835993
2009/7/15,'002230,科大讯飞,29.45,30.98,28.26,28.3,28.16,1.29,4.581,13.3077,11278953,340126928.7,4734058050,2496045440
2009/7/14,'002230,科大讯飞,28.16,28.16,25.39,25.7,25.6,2.56,10,10.9628,9291564,255238526.7,4526691840,2386711022
2009/7/13,'002230,科大讯飞,25.6,26.26,23.51,23.86,23.87,1.73,7.2476,10.0102,8484173,215633556.2,4115174400,2169737293
2009/7/10,'002230,科大讯飞,23.87,23.87,21.76,21.76,21.7,2.17,10,10.1699,8619499,200687212.5,3837078630,2023110515
2009/7/9,'002230,科大讯飞,21.7,21.79,21.1,21.1,21.03,0.67,3.1859,2.7034,2291245,49372192.07,3488253300,1839191377
2009/7/8,'002230,科大讯飞,21.03,21.14,20.79,20.79,20.79,0.24,1.1544,1.1101,940837,19726578.34,3380551470,1782405284
2009/7/7,'002230,科大讯飞,20.79,21,20.6,20.79,20.6,0.19,0.9223,1.3755,1165771,24255367.38,3341971710,1762063997
2009/7/6,'002230,科大讯飞,20.6,21.5,20.6,21.33,21.57,-0.97,-4.497,3.1247,2648361,55187268.66,3311429400,1745960478
